TIENDA_ID,MES_ID,VENTA_TOTAL
313,202303,844827.82
128,202403,844964.91
43,202405,845037.48
373,202310,845040.13
745,202312,845088.66
283,202402,845315.49
795,202307,845493.56
519,202311,845637.4
542,202304,845664.55
168,202302,845741.29
225,202308,845773.86
838,202403,845856.86
838,202404,845967.2
596,202311,846067.03
399,202304,846213.22
745,202407,846395.71
216,202302,846516.2
613,202301,846531.29
603,202402,846541.68
565,202304,846549.35
691,202303,846574.15
526,202411,846618.27
638,202312,846638.21
299,202311,846679.19
52,202306,846679.53
592,202306,846708.37
645,202307,847035.31
561,202302,847077.93
537,202307,847107.27
463,202405,847131.44
67,202308,847150.0
477,202411,847207.19
627,202405,847250.13
89,202411,847331.92
653,202303,847370.2
426,202303,847377.97
738,202310,847405.55
433,202305,847452.03
462,202411,847459.02
241,202401,847605.4
768,202407,847641.15
499,202309,847669.02
409,202404,847674.78
787,202404,847836.55
458,202307,848042.31
28,202304,848046.66
222,202308,848123.44
754,202306,848146.73
561,202407,848161.84
457,202310,848180.09
577,202402,848222.74
628,202306,848246.77
724,202307,848276.44
138,202402,848383.39
89,202403,848473.32
263,202311,848583.73
707,202306,848653.39
26,202301,848663.93
533,202405,848832.36
634,202302,849018.41
38,202303,849091.84
198,202305,849111.3
561,202403,849190.28
593,202304,849256.98
502,202311,849289.09
702,202311,849436.9
424,202312,849556.12
433,202407,849879.48
97,202304,849924.83
362,202301,850091.85
738,202305,850228.12
26,202312,850233.2
131,202305,850363.37
631,202306,850381.37
527,202306,850384.33
74,202407,850421.63
27,202303,850664.48
572,202406,850810.76
804,202406,850851.26
235,202401,850970.69
531,202403,851012.17
245,202404,851129.86
328,202406,851389.76
664,202310,851390.84
229,202311,851496.79
792,202309,851514.64
379,202302,851523.46
198,202405,851555.72
618,202309,851594.11
462,202307,851779.86
264,202407,851809.37
631,202411,851842.69
636,202307,851924.03
754,202310,851949.09
407,202401,852046.06
836,202407,852212.48
505,202305,852260.04
514,202403,852413.33
536,202304,852562.25
531,202407,852616.92
188,202406,852744.26
754,202403,852787.99
593,202306,852793.42
329,202401,852800.38
108,202306,853037.28
667,202311,853063.89
264,202305,853239.2
728,202405,853413.89
614,202405,853497.85
475,202310,853526.51
366,202305,853572.63
143,202402,853684.37
756,202304,853738.67
636,202303,853831.17
47,202304,853840.39
406,202302,853878.46
62,202404,853882.39
545,202305,854016.57
523,202402,854040.13
153,202302,854053.35
617,202301,854078.89
655,202306,854175.7
559,202301,854187.52
241,202302,854193.04
517,202306,854207.02
453,202304,854211.38
691,202304,854215.87
789,202312,854229.39
552,202407,854238.02
458,202407,854466.04
636,202406,854529.33
275,202407,854536.6
145,202301,854567.13
725,202306,854627.09
583,202304,854726.95
245,202407,854780.86
431,202402,854871.0
753,202312,854955.35
321,202403,854975.96
62,202407,855017.88
189,202305,855038.95
706,202311,855077.49
458,202406,855151.07
622,202307,855248.9
601,202407,855467.72
405,202305,855547.86
546,202311,855553.89
606,202407,855590.75
83,202302,855596.55
127,202305,855631.44
723,202310,855849.69
277,202305,855903.7
691,202401,855972.7
505,202304,856106.52
479,202403,856112.36
733,202304,856126.61
638,202304,856199.98
668,202302,856424.73
778,202303,856438.97
731,202404,856577.6
359,202310,856590.45
229,202402,856657.19
43,202306,856684.3
682,202401,856786.03
725,202402,856925.68
645,202402,856967.02
563,202303,856988.17
756,202310,857076.29
376,202308,857175.54
351,202403,857246.06
407,202302,857269.89
545,202403,857490.41
143,202401,857505.01
795,202404,857546.42
515,202302,857628.48
43,202305,857761.04
569,202401,857770.77
643,202303,857793.9
776,202312,857798.07
788,202405,857808.85
129,202407,857971.9
69,202411,857995.3
246,202312,858020.81
281,202412,858253.79
752,202301,858307.04
728,202301,858314.03
476,202304,858560.69
456,202402,858566.81
552,202406,858591.24
578,202407,858633.27
568,202303,858635.39
22,202303,858702.74
131,202411,858718.05
724,202406,858729.35
351,202310,858744.55
252,202303,858798.59
754,202401,858918.54
442,202304,858965.63
198,202407,858984.77
151,202305,858985.47
724,202407,859013.44
762,202312,859020.48
661,202406,859288.96
445,202412,859295.6
53,202311,859335.31
527,202411,859351.51
573,202411,859523.31
22,202311,859748.0
609,202302,859861.19
115,202303,859967.14
792,202403,860000.2
332,202306,860118.74
329,202311,860128.4
474,202406,860422.94
376,202309,860472.78
573,202403,860509.36
515,202402,860532.42
27,202304,860616.16
678,202311,860626.49
731,202411,860668.09
415,202310,860710.72
481,202311,860744.97
313,202304,860801.84
641,202307,860954.99
703,202302,861005.43
306,202305,861063.61
143,202311,861129.36
519,202303,861137.69
682,202311,861331.91
594,202308,861342.02
824,202411,861361.84
468,202307,861418.54
621,202406,861472.6
299,202402,861473.02
601,202308,861586.14
485,202311,861609.07
278,202301,861609.22
517,202308,861622.88
515,202305,861641.09
644,202308,861658.34
748,202301,861697.45
752,202302,861751.78
136,202412,861825.4
39,202304,861915.31
661,202407,861928.61
201,202311,862033.64
338,202401,862062.27
769,202303,862095.69
379,202407,862179.09
127,202411,862226.85
411,202312,862292.99
454,202303,862378.0
753,202405,862402.78
533,202407,862415.37
373,202312,862469.53
746,202309,862592.17
388,202407,862614.17
246,202404,862620.11
621,202307,862933.24
97,202401,863061.08
377,202411,863061.33
243,202412,863062.34
756,202305,863093.55
97,202310,863125.48
188,202407,863161.38
625,202302,863167.88
299,202303,863269.13
479,202411,863399.9
329,202304,863488.52
565,202401,863560.4
579,202401,863660.61
229,202305,863680.58
527,202402,863709.67
379,202311,863722.54
578,202405,863775.72
783,202308,863781.68
89,202401,863812.54
26,202404,863813.3
253,202404,863831.65
322,202306,863885.15
39,202305,863922.21
438,202304,863983.78
386,202309,864002.01
601,202401,864020.37
121,202309,864068.45
526,202305,864266.12
381,202304,864309.82
178,202302,864406.3
97,202301,864494.96
582,202411,864521.91
275,202405,864583.47
757,202303,864635.61
433,202309,864696.91
542,202305,864719.93
457,202404,864879.55
594,202310,864900.28
199,202407,864995.85
322,202307,865038.69
754,202407,865159.33
666,202404,865220.79
841,202401,865245.39
644,202309,865282.4
468,202402,865304.2
601,202307,865341.61
458,202312,865373.37
661,202306,865382.62
636,202304,865394.39
222,202405,865432.83
583,202311,865540.07
769,202304,865693.82
515,202311,865744.66
717,202406,865762.83
462,202306,865947.46
288,202310,865952.3
509,202306,866156.5
347,202403,866226.05
407,202301,866301.38
655,202401,866329.57
725,202305,866332.04
771,202306,866361.85
304,202304,866405.31
298,202310,866409.74
664,202404,866442.1
46,202403,866529.21
42,202406,866585.8
203,202310,866590.35
601,202406,866602.44
786,202404,866611.34
691,202310,866613.59
472,202406,866902.68
458,202305,867159.35
631,202309,867409.21
749,202403,867420.28
244,202401,867437.8
242,202312,867475.02
587,202312,867539.83
479,202302,867583.59
789,202401,867649.87
27,202404,867693.02
514,202307,867711.94
705,202303,867716.65
492,202401,867899.68
361,202303,868019.92
22,202305,868027.01
274,202402,868111.51
52,202309,868117.32
394,202301,868190.86
715,202411,868201.76
519,202304,868282.28
479,202401,868294.8
225,202306,868308.94
843,202411,868354.56
304,202312,868543.38
422,202302,868612.0
407,202403,868663.48
277,202312,868720.37
129,202401,868841.53
351,202305,868914.68
52,202307,868925.31
718,202312,869057.9
453,202310,869096.36
382,202405,869186.99
498,202405,869222.48
553,202411,869226.29
664,202403,869278.36
213,202310,869421.67
452,202404,869599.47
434,202304,869674.06
757,202304,869712.02
527,202310,869859.61
189,202312,870065.61
754,202404,870117.54
527,202308,870517.85
523,202302,870549.93
792,202404,870563.78
189,202404,870668.06
253,202403,870691.96
121,202403,870739.33
617,202302,870745.43
577,202312,870768.59
594,202311,870769.23
344,202310,870865.22
592,202411,871019.83
425,202412,871093.6
716,202302,871162.27
68,202301,871211.79
61,202412,871234.57
229,202304,871241.81
495,202306,871364.22
468,202304,871367.43
118,202401,871528.94
344,202401,871549.87
392,202301,871564.01
531,202404,871589.12
27,202403,871643.46
474,202307,871735.63
759,202306,871822.06
248,202310,871858.69
626,202411,871918.35
433,202406,872048.04
235,202311,872051.96
294,202302,872076.84
42,202305,872216.2
27,202309,872267.02
626,202403,872274.81
299,202304,872322.28
514,202308,872412.78
725,202307,872419.58
386,202406,872544.47
288,202401,872613.07
695,202309,872699.01
451,202307,872702.97
434,202407,872716.16
474,202309,872743.19
69,202402,872819.06
706,202406,872820.93
288,202312,872869.24
672,202301,872940.33
691,202404,872998.17
741,202301,873022.42
152,202302,873163.92
511,202307,873194.5
245,202406,873213.99
458,202304,873222.91
715,202404,873325.81
759,202307,873370.57
322,202404,873449.33
118,202411,873520.0
335,202411,873563.13
565,202307,873652.44
203,202407,873655.84
474,202308,873696.32
137,202305,873969.93
509,202308,874079.53
203,202406,874344.72
83,202304,874386.48
335,202402,874536.55
544,202405,874570.17
42,202405,874610.17
481,202310,874618.43
263,202310,874711.22
668,202301,874737.79
379,202411,874749.37
528,202404,874758.17
197,202402,874771.33
679,202306,874824.44
725,202312,874898.42
457,202311,874926.14
536,202310,874958.32
643,202411,875158.15
559,202311,875201.74
759,202312,875241.71
46,202312,875249.65
672,202302,875286.07
393,202303,875379.43
127,202403,875407.7
472,202407,875548.09
475,202311,875576.43
792,202406,875586.9
561,202404,875646.94
245,202301,875661.37
151,202312,875736.15
592,202404,875838.64
83,202301,875926.83
628,202406,875929.48
609,202402,875932.98
202,202401,876106.63
242,202403,876291.26
681,202401,876297.32
748,202404,876302.09
579,202406,876328.03
531,202406,876330.24
603,202310,876459.41
188,202307,876506.16
678,202304,876552.08
246,202406,876651.6
699,202309,876667.61
319,202412,876694.57
727,202303,876759.64
556,202301,876865.1
572,202309,876923.04
531,202401,877063.58
514,202401,877150.7
164,202303,877180.76
749,202405,877315.89
511,202312,877408.53
359,202311,877544.68
168,202402,877620.86
649,202405,877635.27
351,202311,877697.84
578,202303,877807.45
442,202402,877904.27
359,202304,877928.15
569,202312,878032.44
264,202406,878048.5
29,202403,878187.46
622,202308,878237.3
515,202301,878305.68
267,202411,878334.94
411,202308,878347.42
655,202312,878379.75
78,202404,878539.75
726,202307,878644.72
701,202405,878681.98
131,202403,878700.79
783,202401,878701.56
626,202306,878958.9
442,202403,878970.28
661,202309,878971.55
776,202401,878999.08
641,202308,879254.44
377,202303,879310.91
328,202307,879367.44
373,202301,879376.36
322,202407,879514.73
153,202301,879546.38
76,202401,879560.02
366,202311,879563.6
118,202303,879574.18
137,202304,879579.29
306,202308,879692.93
465,202305,879879.44
411,202406,879924.21
406,202311,879988.53
201,202305,880124.34
725,202310,880156.45
377,202312,880229.11
691,202403,880284.67
636,202401,880308.02
724,202309,880317.51
313,202306,880329.87
475,202308,880346.74
757,202305,880364.55
526,202310,880443.88
454,202305,880482.51
505,202401,880717.96
559,202303,880850.22
789,202402,880851.03
409,202306,880980.5
465,202403,881004.83
776,202304,881010.31
664,202411,881015.12
465,202407,881041.6
277,202304,881102.82
631,202307,881272.48
225,202307,881280.7
527,202311,881379.15
697,202312,881420.15
549,202302,881423.83
267,202310,881573.98
531,202308,881639.58
791,202406,881657.52
344,202312,881665.54
154,202404,881709.14
434,202406,881742.03
338,202312,881840.62
519,202411,881870.25
795,202308,881873.66
267,202404,881928.47
417,202401,882022.04
258,202412,882057.41
332,202403,882088.01
137,202411,882092.74
399,202305,882223.83
248,202401,882251.22
641,202306,882285.61
612,202302,882345.83
193,202402,882415.45
714,202307,882504.83
664,202305,882676.75
757,202311,882956.41
628,202407,882985.91
415,202411,882999.34
761,202403,883006.18
254,202301,883027.08
263,202402,883071.91
241,202402,883124.9
774,202407,883171.35
626,202404,883204.15
638,202403,883317.95
603,202406,883318.46
109,202405,883359.98
409,202407,883416.27
777,202402,883444.61
54,202307,883552.25
399,202310,883556.93
305,202301,883617.26
565,202306,883626.72
426,202404,883648.56
26,202407,883671.84
756,202407,883709.58
433,202306,883903.28
733,202305,883948.46
279,202302,883973.44
621,202401,883980.34
577,202404,883985.33
259,202301,884149.11
357,202311,884158.3
733,202411,884186.01
652,202309,884228.12
256,202306,884249.21
704,202302,884253.1
578,202404,884285.33
476,202310,884319.06
517,202407,884578.29
246,202401,884710.24
267,202301,884729.02
328,202306,884821.73
779,202304,884854.92
97,202303,884883.46
766,202402,884899.74
131,202310,885076.51
359,202411,885086.75
441,202308,885094.89
577,202310,885158.4
151,202306,885203.69
469,202303,885255.28
761,202309,885431.79
402,202404,885471.33
715,202306,885673.85
528,202403,885729.49
528,202308,885842.35
653,202305,885885.62
248,202407,885900.03
433,202307,885908.89
195,202405,885950.18
399,202404,885972.48
26,202403,885999.73
697,202411,886002.75
256,202309,886087.3
618,202407,886108.56
733,202308,886161.76
652,202407,886163.21
457,202401,886187.14
409,202406,886201.93
795,202406,886204.22
388,202411,886365.87
44,202401,886403.13
417,202305,886407.03
288,202411,886435.51
682,202402,886548.71
606,202406,886654.3
42,202312,886666.7
771,202304,886674.87
151,202404,886715.95
108,202402,886723.42
381,202305,886787.48
304,202305,886997.26
643,202310,887009.66
244,202311,887016.58
35,202405,887078.41
222,202307,887109.0
431,202311,887135.06
779,202402,887182.72
153,202402,887308.75
587,202306,887481.71
586,202406,887544.93
76,202307,887546.12
22,202402,887663.05
559,202312,887697.89
675,202307,887777.5
511,202309,887793.86
76,202403,887878.12
569,202402,887938.87
477,202311,887950.52
718,202411,888002.54
634,202301,888057.38
283,202301,888057.93
347,202404,888086.75
628,202304,888151.22
198,202406,888164.63
773,202302,888191.46
697,202310,888197.83
718,202403,888378.65
297,202405,888475.97
263,202403,888580.0
587,202305,888585.63
531,202306,888726.29
545,202312,888823.11
381,202407,888885.1
456,202310,888949.32
728,202411,888965.69
108,202307,889092.15
22,202411,889143.73
434,202305,889344.54
454,202309,889351.31
449,202302,889450.17
538,202301,889476.16
46,202404,889748.26
632,202307,889758.92
627,202309,889807.93
632,202405,889857.83
245,202311,889978.57
57,202411,890199.62
447,202309,890247.42
264,202306,890250.22
636,202306,890368.11
545,202406,890385.2
283,202302,890391.45
479,202301,890462.9
298,202407,890560.65
222,202309,890676.9
185,202301,890683.01
756,202406,890847.96
761,202308,890868.48
681,202310,890935.01
587,202407,891088.07
655,202308,891213.78
653,202304,891292.51
357,202402,891505.83
152,202301,891705.3
385,202303,891749.21
756,202306,891750.91
545,202401,891791.28
471,202406,891813.31
758,202403,891864.7
267,202403,891904.45
472,202404,891968.54
54,202311,891969.01
278,202302,892014.98
23,202310,892040.5
248,202406,892064.52
332,202307,892067.91
691,202305,892085.44
197,202311,892200.85
702,202407,892607.62
697,202304,892617.78
417,202403,892630.24
723,202312,892719.43
46,202407,892746.88
254,202411,892763.77
267,202308,892812.6
759,202305,892828.25
377,202403,892946.95
682,202303,892973.12
366,202310,893036.29
158,202302,893048.21
46,202306,893069.85
35,202312,893157.42
216,202301,893160.25
691,202411,893235.29
593,202312,893240.1
28,202305,893272.87
442,202406,893383.65
59,202402,893520.28
305,202402,893650.88
462,202309,893751.44
254,202311,893880.72
283,202306,893972.71
89,202404,894040.08
468,202401,894046.59
476,202305,894185.33
205,202301,894202.87
442,202303,894203.03
787,202309,894252.86
714,202306,894654.02
572,202405,894777.59
303,202301,894784.77
424,202305,894848.63
771,202406,894851.64
245,202303,894860.67
431,202302,894924.9
691,202312,894976.23
128,202407,895103.27
153,202311,895106.76
577,202308,895284.48
611,202302,895396.83
166,202302,895537.41
103,202311,895560.97
